2025-04-21 16:18:06,809 - root - INFO - Epoch 39 - Loss: 4.1280364990234375, Accuracy: {'xaa': 0.9552, 'final': 0.9552}
2025-04-21 16:18:06,811 - root - INFO - Epoch 40 - Loss: 4.049003601074219, Accuracy: {'xaa': 0.9528, 'final': 0.9528}
2025-04-21 16:18:06,812 - root - INFO - Epoch 41 - Loss: 3.972078800201416, Accuracy: {'xaa': 0.9504, 'final': 0.9504}
2025-04-21 16:18:06,814 - root - INFO - Epoch 42 - Loss: 3.8973724842071533, Accuracy: {'xaa': 0.9492, 'final': 0.9492}
2025-04-21 16:18:06,816 - root - INFO - Epoch 43 - Loss: 3.824962615966797, Accuracy: {'xaa': 0.956, 'final': 0.956}
2025-04-21 16:18:06,818 - root - INFO - Epoch 44 - Loss: 3.75494647026062, Accuracy: {'xaa': 0.9628, 'final': 0.9628}
2025-04-21 16:18:06,819 - root - INFO - Epoch 45 - Loss: 3.6874606609344482, Accuracy: {'xaa': 0.972, 'final': 0.972}
2025-04-21 16:18:06,821 - root - INFO - Epoch 46 - Loss: 3.623270273208618, Accuracy: {'xaa': 0.9804, 'final': 0.9804}
2025-04-21 16:18:06,823 - root - INFO - Epoch 47 - Loss: 3.561929225921631, Accuracy: {'xaa': 0.9896, 'final': 0.9896}
2025-04-21 16:18:06,825 - root - INFO - Epoch 48 - Loss: 3.5031375885009766, Accuracy: {'xaa': 0.9952, 'final': 0.9952}
2025-04-21 16:18:06,826 - root - INFO - Epoch 49 - Loss: 3.4462504386901855, Accuracy: {'xaa': 0.9968, 'final': 0.9968}
2025-04-21 16:18:06,828 - root - INFO - Epoch 50 - Loss: 3.391207456588745, Accuracy: {'xaa': 0.9984, 'final': 0.9984}
2025-04-21 16:18:06,830 - root - INFO - Epoch 51 - Loss: 3.337481737136841, Accuracy: {'xaa': 0.9992, 'final': 0.9992}
2025-04-21 16:18:06,832 - root - INFO - Epoch 52 - Loss: 3.2848169803619385, Accuracy: {'xaa': 0.9996, 'final': 0.9996}
2025-04-21 16:18:06,833 - root - INFO - Epoch 53 - Loss: 3.2332208156585693, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,835 - root - INFO - Epoch 54 - Loss: 3.1827213764190674, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,837 - root - INFO - Epoch 55 - Loss: 3.133340835571289, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,839 - root - INFO - Epoch 56 - Loss: 3.085059404373169, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,840 - root - INFO - Epoch 57 - Loss: 3.037843704223633, Accuracy: {'xaa': 0.9996, 'final': 0.9996}
2025-04-21 16:18:06,842 - root - INFO - Epoch 58 - Loss: 2.9916584491729736, Accuracy: {'xaa': 0.9996, 'final': 0.9996}
2025-04-21 16:18:06,844 - root - INFO - Epoch 59 - Loss: 2.9464645385742188, Accuracy: {'xaa': 0.9996, 'final': 0.9996}
2025-04-21 16:18:06,846 - root - INFO - Epoch 60 - Loss: 2.9022247791290283, Accuracy: {'xaa': 0.9992, 'final': 0.9992}
2025-04-21 16:18:06,847 - root - INFO - Epoch 61 - Loss: 2.8589043617248535, Accuracy: {'xaa': 0.9992, 'final': 0.9992}
2025-04-21 16:18:06,849 - root - INFO - Epoch 62 - Loss: 2.8164658546447754, Accuracy: {'xaa': 0.9992, 'final': 0.9992}
2025-04-21 16:18:06,851 - root - INFO - Epoch 63 - Loss: 2.7748770713806152, Accuracy: {'xaa': 0.9992, 'final': 0.9992}
2025-04-21 16:18:06,853 - root - INFO - Epoch 64 - Loss: 2.7341103553771973, Accuracy: {'xaa': 0.9992, 'final': 0.9992}
2025-04-21 16:18:06,855 - root - INFO - Epoch 65 - Loss: 2.6941373348236084, Accuracy: {'xaa': 0.9992, 'final': 0.9992}
2025-04-21 16:18:06,856 - root - INFO - Epoch 66 - Loss: 2.6549410820007324, Accuracy: {'xaa': 0.9992, 'final': 0.9992}
2025-04-21 16:18:06,858 - root - INFO - Epoch 67 - Loss: 2.616497039794922, Accuracy: {'xaa': 0.9992, 'final': 0.9992}
2025-04-21 16:18:06,860 - root - INFO - Epoch 68 - Loss: 2.5787861347198486, Accuracy: {'xaa': 0.9996, 'final': 0.9996}
2025-04-21 16:18:06,862 - root - INFO - Epoch 69 - Loss: 2.5418035984039307, Accuracy: {'xaa': 0.9996, 'final': 0.9996}
2025-04-21 16:18:06,863 - root - INFO - Epoch 70 - Loss: 2.505525827407837, Accuracy: {'xaa': 0.9996, 'final': 0.9996}
2025-04-21 16:18:06,865 - root - INFO - Epoch 71 - Loss: 2.469930648803711, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,867 - root - INFO - Epoch 72 - Loss: 2.4350006580352783, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,869 - root - INFO - Epoch 73 - Loss: 2.4007461071014404, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,870 - root - INFO - Epoch 74 - Loss: 2.3671374320983887, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,872 - root - INFO - Epoch 75 - Loss: 2.334129810333252, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,874 - root - INFO - Epoch 76 - Loss: 2.3017218112945557, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,876 - root - INFO - Epoch 77 - Loss: 2.2699010372161865, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,878 - root - INFO - Epoch 78 - Loss: 2.2386529445648193, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,879 - root - INFO - Epoch 79 - Loss: 2.2079741954803467, Accuracy: {'xaa': 1.0, 'final': 1.0}
